Data,Cod_Sensor,Lectura,Fecha,Nodo
25.19,5,Temp1,"2019-04-08 11:29:44",DRN111
0,6,ain1,"2019-04-08 11:29:44",DRN111
0,7,ain2,"2019-04-08 11:29:44",DRN111
0,8,ain3,"2019-04-08 11:29:44",DRN111
0,5,Temp1,"2019-04-08 11:29:43",DRN111
0,6,ain1,"2019-04-08 11:29:43",DRN111
0,7,ain2,"2019-04-08 11:29:43",DRN111
0,8,ain3,"2019-04-08 11:29:43",DRN111
25.19,5,Temp1,"2019-04-08 11:29:40",DRN111
0,6,ain1,"2019-04-08 11:29:40",DRN111
0,7,ain2,"2019-04-08 11:29:40",DRN111
0,8,ain3,"2019-04-08 11:29:40",DRN111
0,5,Temp1,"2019-04-08 11:29:39",DRN111
0,6,ain1,"2019-04-08 11:29:39",DRN111
0,7,ain2,"2019-04-08 11:29:39",DRN111
0,8,ain3,"2019-04-08 11:29:39",DRN111
25.19,5,Temp1,"2019-04-08 11:29:36",DRN111
0,6,ain1,"2019-04-08 11:29:36",DRN111
0,7,ain2,"2019-04-08 11:29:36",DRN111
0,8,ain3,"2019-04-08 11:29:36",DRN111
0,5,Temp1,"2019-04-08 11:29:35",DRN111
0,6,ain1,"2019-04-08 11:29:35",DRN111
0,7,ain2,"2019-04-08 11:29:35",DRN111
0,8,ain3,"2019-04-08 11:29:35",DRN111
25.19,5,Temp1,"2019-04-08 11:29:32",DRN111
0,6,ain1,"2019-04-08 11:29:32",DRN111
0,7,ain2,"2019-04-08 11:29:32",DRN111
0,8,ain3,"2019-04-08 11:29:32",DRN111
0,5,Temp1,"2019-04-08 11:29:31",DRN111
0,6,ain1,"2019-04-08 11:29:31",DRN111
0,7,ain2,"2019-04-08 11:29:31",DRN111
0,8,ain3,"2019-04-08 11:29:31",DRN111
25.19,5,Temp1,"2019-04-08 11:29:28",DRN111
0,6,ain1,"2019-04-08 11:29:28",DRN111
0,7,ain2,"2019-04-08 11:29:28",DRN111
0,8,ain3,"2019-04-08 11:29:28",DRN111
0,5,Temp1,"2019-04-08 11:29:26",DRN111
0,6,ain1,"2019-04-08 11:29:26",DRN111
0,7,ain2,"2019-04-08 11:29:26",DRN111
0,8,ain3,"2019-04-08 11:29:26",DRN111
25.19,5,Temp1,"2019-04-08 11:29:23",DRN111
0,6,ain1,"2019-04-08 11:29:23",DRN111
0,7,ain2,"2019-04-08 11:29:23",DRN111
0,8,ain3,"2019-04-08 11:29:23",DRN111
0,5,Temp1,"2019-04-08 11:29:22",DRN111
0,6,ain1,"2019-04-08 11:29:22",DRN111
0,7,ain2,"2019-04-08 11:29:22",DRN111
0,8,ain3,"2019-04-08 11:29:22",DRN111
25.19,5,Temp1,"2019-04-08 11:29:20",DRN111
0,6,ain1,"2019-04-08 11:29:20",DRN111
0,7,ain2,"2019-04-08 11:29:20",DRN111
0,8,ain3,"2019-04-08 11:29:20",DRN111
0,5,Temp1,"2019-04-08 11:29:18",DRN111
0,6,ain1,"2019-04-08 11:29:18",DRN111
0,7,ain2,"2019-04-08 11:29:18",DRN111
0,8,ain3,"2019-04-08 11:29:18",DRN111
25.19,5,Temp1,"2019-04-08 11:29:15",DRN111
0,6,ain1,"2019-04-08 11:29:15",DRN111
0,7,ain2,"2019-04-08 11:29:15",DRN111
0,8,ain3,"2019-04-08 11:29:15",DRN111
0,5,Temp1,"2019-04-08 11:29:14",DRN111
0,6,ain1,"2019-04-08 11:29:14",DRN111
0,7,ain2,"2019-04-08 11:29:14",DRN111
0,8,ain3,"2019-04-08 11:29:14",DRN111
25.19,5,Temp1,"2019-04-08 11:29:11",DRN111
0,6,ain1,"2019-04-08 11:29:11",DRN111
0,7,ain2,"2019-04-08 11:29:11",DRN111
0,8,ain3,"2019-04-08 11:29:11",DRN111
0,5,Temp1,"2019-04-08 11:29:10",DRN111
0,6,ain1,"2019-04-08 11:29:10",DRN111
0,7,ain2,"2019-04-08 11:29:10",DRN111
0,8,ain3,"2019-04-08 11:29:10",DRN111
25.19,5,Temp1,"2019-04-08 11:29:07",DRN111
0,6,ain1,"2019-04-08 11:29:07",DRN111
0,7,ain2,"2019-04-08 11:29:07",DRN111
0,8,ain3,"2019-04-08 11:29:07",DRN111
0,5,Temp1,"2019-04-08 11:29:06",DRN111
0,6,ain1,"2019-04-08 11:29:06",DRN111
0,7,ain2,"2019-04-08 11:29:06",DRN111
0,8,ain3,"2019-04-08 11:29:06",DRN111
25.19,5,Temp1,"2019-04-08 11:29:03",DRN111
0,6,ain1,"2019-04-08 11:29:03",DRN111
0,7,ain2,"2019-04-08 11:29:03",DRN111
0,8,ain3,"2019-04-08 11:29:03",DRN111
0,5,Temp1,"2019-04-08 11:29:02",DRN111
0,6,ain1,"2019-04-08 11:29:02",DRN111
0,7,ain2,"2019-04-08 11:29:02",DRN111
0,8,ain3,"2019-04-08 11:29:02",DRN111
25.19,5,Temp1,"2019-04-08 11:28:59",DRN111
0,6,ain1,"2019-04-08 11:28:59",DRN111
0,7,ain2,"2019-04-08 11:28:59",DRN111
0,8,ain3,"2019-04-08 11:28:59",DRN111
0,5,Temp1,"2019-04-08 11:28:58",DRN111
0,6,ain1,"2019-04-08 11:28:58",DRN111
0,7,ain2,"2019-04-08 11:28:58",DRN111
0,8,ain3,"2019-04-08 11:28:58",DRN111
25.19,5,Temp1,"2019-04-08 11:28:54",DRN111
0,6,ain1,"2019-04-08 11:28:54",DRN111
0,7,ain2,"2019-04-08 11:28:54",DRN111
0,8,ain3,"2019-04-08 11:28:54",DRN111
0,5,Temp1,"2019-04-08 11:28:53",DRN111
0,6,ain1,"2019-04-08 11:28:53",DRN111
0,7,ain2,"2019-04-08 11:28:53",DRN111
0,8,ain3,"2019-04-08 11:28:53",DRN111
25.19,5,Temp1,"2019-04-08 11:28:50",DRN111
0,6,ain1,"2019-04-08 11:28:50",DRN111
0,7,ain2,"2019-04-08 11:28:50",DRN111
0,8,ain3,"2019-04-08 11:28:50",DRN111
0,5,Temp1,"2019-04-08 11:28:49",DRN111
0,6,ain1,"2019-04-08 11:28:49",DRN111
0,7,ain2,"2019-04-08 11:28:49",DRN111
0,8,ain3,"2019-04-08 11:28:49",DRN111
25.19,5,Temp1,"2019-04-08 11:28:46",DRN111
0,6,ain1,"2019-04-08 11:28:46",DRN111
0,7,ain2,"2019-04-08 11:28:46",DRN111
0,8,ain3,"2019-04-08 11:28:46",DRN111
0,5,Temp1,"2019-04-08 11:28:45",DRN111
0,6,ain1,"2019-04-08 11:28:45",DRN111
0,7,ain2,"2019-04-08 11:28:45",DRN111
0,8,ain3,"2019-04-08 11:28:45",DRN111
25.25,5,Temp1,"2019-04-08 11:28:42",DRN111
0,6,ain1,"2019-04-08 11:28:42",DRN111
0,7,ain2,"2019-04-08 11:28:42",DRN111
0,8,ain3,"2019-04-08 11:28:42",DRN111
0,5,Temp1,"2019-04-08 11:28:41",DRN111
0,6,ain1,"2019-04-08 11:28:41",DRN111
0,7,ain2,"2019-04-08 11:28:41",DRN111
0,8,ain3,"2019-04-08 11:28:41",DRN111
25.25,5,Temp1,"2019-04-08 11:28:37",DRN111
0,6,ain1,"2019-04-08 11:28:37",DRN111
0,7,ain2,"2019-04-08 11:28:37",DRN111
0,8,ain3,"2019-04-08 11:28:37",DRN111
0,5,Temp1,"2019-04-08 11:28:36",DRN111
0,6,ain1,"2019-04-08 11:28:36",DRN111
0,7,ain2,"2019-04-08 11:28:36",DRN111
0,8,ain3,"2019-04-08 11:28:36",DRN111
25.25,5,Temp1,"2019-04-08 11:28:34",DRN111
0,6,ain1,"2019-04-08 11:28:34",DRN111
0,7,ain2,"2019-04-08 11:28:34",DRN111
0,8,ain3,"2019-04-08 11:28:34",DRN111
0,5,Temp1,"2019-04-08 11:28:32",DRN111
0,6,ain1,"2019-04-08 11:28:32",DRN111
0,7,ain2,"2019-04-08 11:28:32",DRN111
0,8,ain3,"2019-04-08 11:28:32",DRN111
25.25,5,Temp1,"2019-04-08 11:28:30",DRN111
0,6,ain1,"2019-04-08 11:28:30",DRN111
0,7,ain2,"2019-04-08 11:28:30",DRN111
0,8,ain3,"2019-04-08 11:28:30",DRN111
0,5,Temp1,"2019-04-08 11:28:28",DRN111
0,6,ain1,"2019-04-08 11:28:28",DRN111
0,7,ain2,"2019-04-08 11:28:28",DRN111
0,8,ain3,"2019-04-08 11:28:28",DRN111
25.25,5,Temp1,"2019-04-08 11:28:26",DRN111
0,6,ain1,"2019-04-08 11:28:26",DRN111
0,7,ain2,"2019-04-08 11:28:26",DRN111
0,8,ain3,"2019-04-08 11:28:26",DRN111
0,5,Temp1,"2019-04-08 11:28:24",DRN111
0,6,ain1,"2019-04-08 11:28:24",DRN111
0,7,ain2,"2019-04-08 11:28:24",DRN111
0,8,ain3,"2019-04-08 11:28:24",DRN111
25.19,5,Temp1,"2019-04-08 11:28:21",DRN111
0,6,ain1,"2019-04-08 11:28:21",DRN111
0,7,ain2,"2019-04-08 11:28:21",DRN111
0,8,ain3,"2019-04-08 11:28:21",DRN111
0,5,Temp1,"2019-04-08 11:28:20",DRN111
0,6,ain1,"2019-04-08 11:28:20",DRN111
0,7,ain2,"2019-04-08 11:28:20",DRN111
0,8,ain3,"2019-04-08 11:28:20",DRN111
25.19,5,Temp1,"2019-04-08 11:28:17",DRN111
0,6,ain1,"2019-04-08 11:28:17",DRN111
0,7,ain2,"2019-04-08 11:28:17",DRN111
0,8,ain3,"2019-04-08 11:28:17",DRN111
0,5,Temp1,"2019-04-08 11:28:16",DRN111
0,6,ain1,"2019-04-08 11:28:16",DRN111
0,7,ain2,"2019-04-08 11:28:16",DRN111
0,8,ain3,"2019-04-08 11:28:16",DRN111
25.19,5,Temp1,"2019-04-08 11:28:13",DRN111
0,6,ain1,"2019-04-08 11:28:13",DRN111
0,7,ain2,"2019-04-08 11:28:13",DRN111
0,8,ain3,"2019-04-08 11:28:13",DRN111
0,5,Temp1,"2019-04-08 11:28:12",DRN111
0,6,ain1,"2019-04-08 11:28:12",DRN111
0,7,ain2,"2019-04-08 11:28:12",DRN111
0,8,ain3,"2019-04-08 11:28:12",DRN111
25.19,5,Temp1,"2019-04-08 11:28:08",DRN111
0,6,ain1,"2019-04-08 11:28:08",DRN111
0,7,ain2,"2019-04-08 11:28:08",DRN111
0,8,ain3,"2019-04-08 11:28:08",DRN111
0,5,Temp1,"2019-04-08 11:28:07",DRN111
0,6,ain1,"2019-04-08 11:28:07",DRN111
0,7,ain2,"2019-04-08 11:28:07",DRN111
0,8,ain3,"2019-04-08 11:28:07",DRN111
25.19,5,Temp1,"2019-04-08 11:28:04",DRN111
0,6,ain1,"2019-04-08 11:28:04",DRN111
0,7,ain2,"2019-04-08 11:28:04",DRN111
0,8,ain3,"2019-04-08 11:28:04",DRN111
0,5,Temp1,"2019-04-08 11:28:03",DRN111
0,6,ain1,"2019-04-08 11:28:03",DRN111
0,7,ain2,"2019-04-08 11:28:03",DRN111
0,8,ain3,"2019-04-08 11:28:03",DRN111
25.19,5,Temp1,"2019-04-08 11:28:00",DRN111
0,6,ain1,"2019-04-08 11:28:00",DRN111
0,7,ain2,"2019-04-08 11:28:00",DRN111
0,8,ain3,"2019-04-08 11:28:00",DRN111
0,5,Temp1,"2019-04-08 11:27:58",DRN111
0,6,ain1,"2019-04-08 11:27:58",DRN111
0,7,ain2,"2019-04-08 11:27:58",DRN111
0,8,ain3,"2019-04-08 11:27:58",DRN111
0,5,Temp1,"2019-04-08 11:27:55",DRN111
0,6,ain1,"2019-04-08 11:27:55",DRN111
0,7,ain2,"2019-04-08 11:27:55",DRN111
0,8,ain3,"2019-04-08 11:27:55",DRN111
25.19,5,Temp1,"2019-04-08 11:27:55",DRN111
0,6,ain1,"2019-04-08 11:27:55",DRN111
0,7,ain2,"2019-04-08 11:27:55",DRN111
0,8,ain3,"2019-04-08 11:27:55",DRN111
0,5,Temp1,"2019-04-08 11:27:51",DRN111
0,6,ain1,"2019-04-08 11:27:51",DRN111
0,7,ain2,"2019-04-08 11:27:51",DRN111
0,8,ain3,"2019-04-08 11:27:51",DRN111
25.19,5,Temp1,"2019-04-08 11:27:51",DRN111
0,6,ain1,"2019-04-08 11:27:51",DRN111
0,7,ain2,"2019-04-08 11:27:51",DRN111
0,8,ain3,"2019-04-08 11:27:51",DRN111
25.19,5,Temp1,"2019-04-08 11:27:47",DRN111
0,6,ain1,"2019-04-08 11:27:47",DRN111
0,7,ain2,"2019-04-08 11:27:47",DRN111
0,8,ain3,"2019-04-08 11:27:47",DRN111
0,5,Temp1,"2019-04-08 11:27:46",DRN111
0,6,ain1,"2019-04-08 11:27:46",DRN111
0,7,ain2,"2019-04-08 11:27:46",DRN111
0,8,ain3,"2019-04-08 11:27:46",DRN111
25.19,5,Temp1,"2019-04-08 11:27:42",DRN111
0,6,ain1,"2019-04-08 11:27:42",DRN111
0,7,ain2,"2019-04-08 11:27:42",DRN111
0,8,ain3,"2019-04-08 11:27:42",DRN111
0,5,Temp1,"2019-04-08 11:27:41",DRN111
0,6,ain1,"2019-04-08 11:27:41",DRN111
0,7,ain2,"2019-04-08 11:27:41",DRN111
0,8,ain3,"2019-04-08 11:27:41",DRN111
25.19,5,Temp1,"2019-04-08 11:27:38",DRN111
0,6,ain1,"2019-04-08 11:27:38",DRN111
0,7,ain2,"2019-04-08 11:27:38",DRN111
0,8,ain3,"2019-04-08 11:27:38",DRN111
0,5,Temp1,"2019-04-08 11:27:37",DRN111
0,6,ain1,"2019-04-08 11:27:37",DRN111
0,7,ain2,"2019-04-08 11:27:37",DRN111
0,8,ain3,"2019-04-08 11:27:37",DRN111
25.19,5,Temp1,"2019-04-08 11:27:34",DRN111
0,6,ain1,"2019-04-08 11:27:34",DRN111
0,7,ain2,"2019-04-08 11:27:34",DRN111
0,8,ain3,"2019-04-08 11:27:34",DRN111
0,5,Temp1,"2019-04-08 11:27:33",DRN111
0,6,ain1,"2019-04-08 11:27:33",DRN111
0,7,ain2,"2019-04-08 11:27:33",DRN111
0,8,ain3,"2019-04-08 11:27:33",DRN111
0,5,Temp1,"2019-04-08 11:27:29",DRN111
0,6,ain1,"2019-04-08 11:27:29",DRN111
0,7,ain2,"2019-04-08 11:27:29",DRN111
0,8,ain3,"2019-04-08 11:27:29",DRN111
25.19,5,Temp1,"2019-04-08 11:27:29",DRN111
0,6,ain1,"2019-04-08 11:27:29",DRN111
0,7,ain2,"2019-04-08 11:27:29",DRN111
0,8,ain3,"2019-04-08 11:27:29",DRN111
25.19,5,Temp1,"2019-04-08 11:27:25",DRN111
0,6,ain1,"2019-04-08 11:27:25",DRN111
0,7,ain2,"2019-04-08 11:27:25",DRN111
0,8,ain3,"2019-04-08 11:27:25",DRN111
0,5,Temp1,"2019-04-08 11:27:24",DRN111
0,6,ain1,"2019-04-08 11:27:24",DRN111
0,7,ain2,"2019-04-08 11:27:24",DRN111
0,8,ain3,"2019-04-08 11:27:24",DRN111
25.19,5,Temp1,"2019-04-08 11:27:21",DRN111
0,6,ain1,"2019-04-08 11:27:21",DRN111
0,7,ain2,"2019-04-08 11:27:21",DRN111
0,8,ain3,"2019-04-08 11:27:21",DRN111
0,5,Temp1,"2019-04-08 11:27:20",DRN111
0,6,ain1,"2019-04-08 11:27:20",DRN111
0,7,ain2,"2019-04-08 11:27:20",DRN111
0,8,ain3,"2019-04-08 11:27:20",DRN111
0,5,Temp1,"2019-04-08 11:27:17",DRN111
0,6,ain1,"2019-04-08 11:27:17",DRN111
0,7,ain2,"2019-04-08 11:27:17",DRN111
0,8,ain3,"2019-04-08 11:27:17",DRN111
25.19,5,Temp1,"2019-04-08 11:27:17",DRN111
0,6,ain1,"2019-04-08 11:27:17",DRN111
0,7,ain2,"2019-04-08 11:27:17",DRN111
0,8,ain3,"2019-04-08 11:27:17",DRN111
25.19,5,Temp1,"2019-04-08 11:27:12",DRN111
0,6,ain1,"2019-04-08 11:27:12",DRN111
0,7,ain2,"2019-04-08 11:27:12",DRN111
0,8,ain3,"2019-04-08 11:27:12",DRN111
0,5,Temp1,"2019-04-08 11:27:11",DRN111
0,6,ain1,"2019-04-08 11:27:11",DRN111
0,7,ain2,"2019-04-08 11:27:11",DRN111
0,8,ain3,"2019-04-08 11:27:11",DRN111
25.19,5,Temp1,"2019-04-08 11:27:07",DRN111
0,6,ain1,"2019-04-08 11:27:07",DRN111
0,7,ain2,"2019-04-08 11:27:07",DRN111
0,8,ain3,"2019-04-08 11:27:07",DRN111
0,5,Temp1,"2019-04-08 11:27:06",DRN111
0,6,ain1,"2019-04-08 11:27:06",DRN111
0,7,ain2,"2019-04-08 11:27:06",DRN111
0,8,ain3,"2019-04-08 11:27:06",DRN111
25.19,5,Temp1,"2019-04-08 11:27:05",DRN111
0,6,ain1,"2019-04-08 11:27:05",DRN111
0,7,ain2,"2019-04-08 11:27:05",DRN111
0,8,ain3,"2019-04-08 11:27:05",DRN111
0,5,Temp1,"2019-04-08 11:27:02",DRN111
0,6,ain1,"2019-04-08 11:27:02",DRN111
0,7,ain2,"2019-04-08 11:27:02",DRN111
0,8,ain3,"2019-04-08 11:27:02",DRN111
25.19,5,Temp1,"2019-04-08 11:26:59",DRN111
0,6,ain1,"2019-04-08 11:26:59",DRN111
0,7,ain2,"2019-04-08 11:26:59",DRN111
0,8,ain3,"2019-04-08 11:26:59",DRN111
0,5,Temp1,"2019-04-08 11:26:58",DRN111
0,6,ain1,"2019-04-08 11:26:58",DRN111
0,7,ain2,"2019-04-08 11:26:58",DRN111
0,8,ain3,"2019-04-08 11:26:58",DRN111
25.19,5,Temp1,"2019-04-08 11:26:54",DRN111
0,6,ain1,"2019-04-08 11:26:54",DRN111
0,7,ain2,"2019-04-08 11:26:54",DRN111
0,8,ain3,"2019-04-08 11:26:54",DRN111
0,5,Temp1,"2019-04-08 11:26:53",DRN111
0,6,ain1,"2019-04-08 11:26:53",DRN111
0,7,ain2,"2019-04-08 11:26:53",DRN111
0,8,ain3,"2019-04-08 11:26:53",DRN111
25.19,5,Temp1,"2019-04-08 11:26:50",DRN111
0,6,ain1,"2019-04-08 11:26:50",DRN111
0,7,ain2,"2019-04-08 11:26:50",DRN111
0,8,ain3,"2019-04-08 11:26:50",DRN111
0,5,Temp1,"2019-04-08 11:26:49",DRN111
0,6,ain1,"2019-04-08 11:26:49",DRN111
0,7,ain2,"2019-04-08 11:26:49",DRN111
0,8,ain3,"2019-04-08 11:26:49",DRN111
25.19,5,Temp1,"2019-04-08 11:26:45",DRN111
0,6,ain1,"2019-04-08 11:26:45",DRN111
0,7,ain2,"2019-04-08 11:26:45",DRN111
0,8,ain3,"2019-04-08 11:26:45",DRN111
0,5,Temp1,"2019-04-08 11:26:44",DRN111
0,6,ain1,"2019-04-08 11:26:44",DRN111
0,7,ain2,"2019-04-08 11:26:44",DRN111
0,8,ain3,"2019-04-08 11:26:44",DRN111
25.19,5,Temp1,"2019-04-08 11:26:41",DRN111
0,6,ain1,"2019-04-08 11:26:41",DRN111
0,7,ain2,"2019-04-08 11:26:41",DRN111
0,8,ain3,"2019-04-08 11:26:41",DRN111
0,5,Temp1,"2019-04-08 11:26:40",DRN111
0,6,ain1,"2019-04-08 11:26:40",DRN111
0,7,ain2,"2019-04-08 11:26:40",DRN111
0,8,ain3,"2019-04-08 11:26:40",DRN111
25.19,5,Temp1,"2019-04-08 11:26:36",DRN111
0,6,ain1,"2019-04-08 11:26:36",DRN111
0,7,ain2,"2019-04-08 11:26:36",DRN111
0,8,ain3,"2019-04-08 11:26:36",DRN111
0,5,Temp1,"2019-04-08 11:26:35",DRN111
0,6,ain1,"2019-04-08 11:26:35",DRN111
0,7,ain2,"2019-04-08 11:26:35",DRN111
0,8,ain3,"2019-04-08 11:26:35",DRN111
25.19,5,Temp1,"2019-04-08 11:26:32",DRN111
0,6,ain1,"2019-04-08 11:26:32",DRN111
0,7,ain2,"2019-04-08 11:26:32",DRN111
0,8,ain3,"2019-04-08 11:26:32",DRN111
0,5,Temp1,"2019-04-08 11:26:31",DRN111
0,6,ain1,"2019-04-08 11:26:31",DRN111
0,7,ain2,"2019-04-08 11:26:31",DRN111
0,8,ain3,"2019-04-08 11:26:31",DRN111
25.19,5,Temp1,"2019-04-08 11:26:28",DRN111
0,6,ain1,"2019-04-08 11:26:28",DRN111
0,7,ain2,"2019-04-08 11:26:28",DRN111
0,8,ain3,"2019-04-08 11:26:28",DRN111
0,5,Temp1,"2019-04-08 11:26:27",DRN111
0,6,ain1,"2019-04-08 11:26:27",DRN111
0,7,ain2,"2019-04-08 11:26:27",DRN111
0,8,ain3,"2019-04-08 11:26:27",DRN111
25.19,5,Temp1,"2019-04-08 11:26:24",DRN111
0,6,ain1,"2019-04-08 11:26:24",DRN111
0,7,ain2,"2019-04-08 11:26:24",DRN111
0,8,ain3,"2019-04-08 11:26:24",DRN111
0,5,Temp1,"2019-04-08 11:26:23",DRN111
0,6,ain1,"2019-04-08 11:26:23",DRN111
0,7,ain2,"2019-04-08 11:26:23",DRN111
0,8,ain3,"2019-04-08 11:26:23",DRN111
25.19,5,Temp1,"2019-04-08 11:26:19",DRN111
0,6,ain1,"2019-04-08 11:26:19",DRN111
0,7,ain2,"2019-04-08 11:26:19",DRN111
0,8,ain3,"2019-04-08 11:26:19",DRN111
0,5,Temp1,"2019-04-08 11:26:18",DRN111
0,6,ain1,"2019-04-08 11:26:18",DRN111
0,7,ain2,"2019-04-08 11:26:18",DRN111
0,8,ain3,"2019-04-08 11:26:18",DRN111
25.19,5,Temp1,"2019-04-08 11:26:15",DRN111
0,6,ain1,"2019-04-08 11:26:15",DRN111
0,7,ain2,"2019-04-08 11:26:15",DRN111
0,8,ain3,"2019-04-08 11:26:15",DRN111
0,5,Temp1,"2019-04-08 11:26:14",DRN111
0,6,ain1,"2019-04-08 11:26:14",DRN111
0,7,ain2,"2019-04-08 11:26:14",DRN111
0,8,ain3,"2019-04-08 11:26:14",DRN111
25.25,5,Temp1,"2019-04-08 11:26:11",DRN111
0,6,ain1,"2019-04-08 11:26:11",DRN111
0,7,ain2,"2019-04-08 11:26:11",DRN111
0,8,ain3,"2019-04-08 11:26:11",DRN111
0,5,Temp1,"2019-04-08 11:26:10",DRN111
0,6,ain1,"2019-04-08 11:26:10",DRN111
0,7,ain2,"2019-04-08 11:26:10",DRN111
0,8,ain3,"2019-04-08 11:26:10",DRN111
25.25,5,Temp1,"2019-04-08 11:26:07",DRN111
0,6,ain1,"2019-04-08 11:26:07",DRN111
0,7,ain2,"2019-04-08 11:26:07",DRN111
0,8,ain3,"2019-04-08 11:26:07",DRN111
0,5,Temp1,"2019-04-08 11:26:06",DRN111
0,6,ain1,"2019-04-08 11:26:06",DRN111
0,7,ain2,"2019-04-08 11:26:06",DRN111
0,8,ain3,"2019-04-08 11:26:06",DRN111
25.25,5,Temp1,"2019-04-08 11:26:02",DRN111
0,6,ain1,"2019-04-08 11:26:02",DRN111
0,7,ain2,"2019-04-08 11:26:02",DRN111
0,8,ain3,"2019-04-08 11:26:02",DRN111
0,5,Temp1,"2019-04-08 11:26:01",DRN111
0,6,ain1,"2019-04-08 11:26:01",DRN111
0,7,ain2,"2019-04-08 11:26:01",DRN111
0,8,ain3,"2019-04-08 11:26:01",DRN111
25.19,5,Temp1,"2019-04-08 11:25:58",DRN111
0,6,ain1,"2019-04-08 11:25:58",DRN111
0,7,ain2,"2019-04-08 11:25:58",DRN111
0,8,ain3,"2019-04-08 11:25:58",DRN111
0,5,Temp1,"2019-04-08 11:25:57",DRN111
0,6,ain1,"2019-04-08 11:25:57",DRN111
0,7,ain2,"2019-04-08 11:25:57",DRN111
0,8,ain3,"2019-04-08 11:25:57",DRN111
25.25,5,Temp1,"2019-04-08 11:25:54",DRN111
0,6,ain1,"2019-04-08 11:25:54",DRN111
0,7,ain2,"2019-04-08 11:25:54",DRN111
0,8,ain3,"2019-04-08 11:25:54",DRN111
0,5,Temp1,"2019-04-08 11:25:53",DRN111
0,6,ain1,"2019-04-08 11:25:53",DRN111
0,7,ain2,"2019-04-08 11:25:53",DRN111
0,8,ain3,"2019-04-08 11:25:53",DRN111
25.25,5,Temp1,"2019-04-08 11:25:50",DRN111
0,6,ain1,"2019-04-08 11:25:50",DRN111
0,7,ain2,"2019-04-08 11:25:50",DRN111
0,8,ain3,"2019-04-08 11:25:50",DRN111
0,5,Temp1,"2019-04-08 11:25:49",DRN111
0,6,ain1,"2019-04-08 11:25:49",DRN111
0,7,ain2,"2019-04-08 11:25:49",DRN111
0,8,ain3,"2019-04-08 11:25:49",DRN111
25.25,5,Temp1,"2019-04-08 11:25:45",DRN111
0,6,ain1,"2019-04-08 11:25:45",DRN111
0,7,ain2,"2019-04-08 11:25:45",DRN111
0,8,ain3,"2019-04-08 11:25:45",DRN111
0,5,Temp1,"2019-04-08 11:25:44",DRN111
0,6,ain1,"2019-04-08 11:25:44",DRN111
0,7,ain2,"2019-04-08 11:25:44",DRN111
0,8,ain3,"2019-04-08 11:25:44",DRN111
25.25,5,Temp1,"2019-04-08 11:25:41",DRN111
0,6,ain1,"2019-04-08 11:25:41",DRN111
0,7,ain2,"2019-04-08 11:25:41",DRN111
0,8,ain3,"2019-04-08 11:25:41",DRN111
0,5,Temp1,"2019-04-08 11:25:40",DRN111
0,6,ain1,"2019-04-08 11:25:40",DRN111
0,7,ain2,"2019-04-08 11:25:40",DRN111
0,8,ain3,"2019-04-08 11:25:40",DRN111
25.25,5,Temp1,"2019-04-08 11:25:36",DRN111
0,6,ain1,"2019-04-08 11:25:36",DRN111
0,7,ain2,"2019-04-08 11:25:36",DRN111
0,8,ain3,"2019-04-08 11:25:36",DRN111
0,5,Temp1,"2019-04-08 11:25:35",DRN111
0,6,ain1,"2019-04-08 11:25:35",DRN111
0,7,ain2,"2019-04-08 11:25:35",DRN111
0,8,ain3,"2019-04-08 11:25:35",DRN111
25.25,5,Temp1,"2019-04-08 11:25:32",DRN111
0,6,ain1,"2019-04-08 11:25:32",DRN111
0,7,ain2,"2019-04-08 11:25:32",DRN111
0,8,ain3,"2019-04-08 11:25:32",DRN111
0,5,Temp1,"2019-04-08 11:25:31",DRN111
0,6,ain1,"2019-04-08 11:25:31",DRN111
0,7,ain2,"2019-04-08 11:25:31",DRN111
0,8,ain3,"2019-04-08 11:25:31",DRN111
25.25,5,Temp1,"2019-04-08 11:25:28",DRN111
0,6,ain1,"2019-04-08 11:25:28",DRN111
0,7,ain2,"2019-04-08 11:25:28",DRN111
0,8,ain3,"2019-04-08 11:25:28",DRN111
0,5,Temp1,"2019-04-08 11:25:26",DRN111
0,6,ain1,"2019-04-08 11:25:26",DRN111
0,7,ain2,"2019-04-08 11:25:26",DRN111
0,8,ain3,"2019-04-08 11:25:26",DRN111
25.25,5,Temp1,"2019-04-08 11:25:23",DRN111
0,6,ain1,"2019-04-08 11:25:23",DRN111
0,7,ain2,"2019-04-08 11:25:23",DRN111
0,8,ain3,"2019-04-08 11:25:23",DRN111
0,5,Temp1,"2019-04-08 11:25:22",DRN111
0,6,ain1,"2019-04-08 11:25:22",DRN111
0,7,ain2,"2019-04-08 11:25:22",DRN111
0,8,ain3,"2019-04-08 11:25:22",DRN111
25.25,5,Temp1,"2019-04-08 11:25:19",DRN111
0,6,ain1,"2019-04-08 11:25:19",DRN111
0,7,ain2,"2019-04-08 11:25:19",DRN111
0,8,ain3,"2019-04-08 11:25:19",DRN111
0,5,Temp1,"2019-04-08 11:25:18",DRN111
0,6,ain1,"2019-04-08 11:25:18",DRN111
0,7,ain2,"2019-04-08 11:25:18",DRN111
0,8,ain3,"2019-04-08 11:25:18",DRN111
25.25,5,Temp1,"2019-04-08 11:25:15",DRN111
0,6,ain1,"2019-04-08 11:25:15",DRN111
0,7,ain2,"2019-04-08 11:25:15",DRN111
0,8,ain3,"2019-04-08 11:25:15",DRN111
